"name","num_of_errors","num_coord","num_poss","num_tu","num_part_noun","num_noun_inf","pos_sim_nei","lemma_sim_nei","pos_sim_all","lemma_sim_all"
"ESha_9_2.txt",0,7,5,22,1,3,13.9,18.6,14.7429365079365,18.7562301587302
"EZa_1_2.txt",0,2,11,24,0,1,12.6086956521739,16.304347826087,11.8918284740939,15.7123767329661
"EZa_10_2.txt",2,14,18,25,2,4,18.3125,24.6875,18.4097922910423,24.3319466991342
"EZa_11_2.txt",0,13,24,41,2,5,13.8529411764706,18.4705882352941,14.5357910772571,18.6160205071361
"EZa_12_2.txt",0,10,21,38,1,0,12.695652173913,16.1739130434783,13.4258456629438,17.2131493520379
"EZa_13_2.txt",0,10,12,26,0,2,15.375,18.6875,16.042532727689,19.9728140782828
"EZa_14_2.txt",0,7,8,15,1,2,16.7272727272727,21.0909090909091,16.7525252525253,21.0741046831956
"EZa_15_2.txt",0,9,9,27,2,1,13,16.25,13.9460720284617,17.9546016285916
"EZa_16_2.txt",0,5,9,16,2,2,18.3636363636364,22.2727272727273,22.2043322838777,27.2103928899383
"EZa_17_2.txt",0,10,9,23,0,5,13.9545454545455,17.0909090909091,13.8695128260425,17.170910337122
"EZa_18_2.txt",0,6,6,12,2,2,22.4444444444444,27.2222222222222,22.2324955908289,27.7709435626102
"EZa_19_2.txt",0,3,17,19,1,4,20.4615384615385,25.4615384615385,19.9664493626032,24.7638637004022
"EZa_2_2.txt",0,5,13,20,1,2,17.3333333333333,21.6666666666667,17.7417726717727,22.5681762681763
"EZa_20_2.txt",0,7,9,16,1,2,12.2142857142857,15.5714285714286,15.9217102342102,19.7110895057324
"EZa_21_2.txt",0,7,7,35,1,5,11.8888888888889,15.6296296296296,11.7855396290925,15.4153979749296
"EZa_22_2.txt",0,6,9,15,0,6,28.8888888888889,35.7777777777778,27.0134479717813,34.5521164021164
"EZa_23_2.txt",0,5,6,25,0,2,15.1111111111111,18.9444444444444,14.797017928513,18.5560710168553
"EZa_24_2.txt",0,16,11,15,0,4,15.3076923076923,19.6923076923077,16.102689831536,21.5833405910329
"EZa_25_2.txt",0,6,8,29,0,2,12.6842105263158,15.2105263157895,14.3066409806857,17.5574502894223
"EZa_26_2.txt",0,8,17,20,2,1,13.5882352941176,18,13.8354084352787,18.474169232344
"EZa_27_2.txt",0,6,10,30,2,1,13.5,16.5555555555556,13.9735677584942,16.9189951796569
"EZa_28_2.txt",0,5,9,25,2,1,11.0588235294118,14.4705882352941,11.0008103680249,13.9530799266093
"EZa_29_2.txt",0,2,15,16,4,3,17.8,24,16.4330952380952,22.7001984126984
"EZa_3_2.txt",2,0,6,28,0,2,19,23.2666666666667,19.1682149332149,23.2327559477559
"EZa_30_2.txt",0,12,9,22,0,0,14.2222222222222,17.5555555555556,13.6633205075607,16.9443846957327
"EZa_31_2.txt",0,6,7,27,0,6,13.1818181818182,16.6818181818182,13.2765587640852,16.95533062061
"EZa_32_2.txt",0,9,5,17,0,6,23.4,29.4,22.5161507936508,28.2211111111111
"EZa_33_2.txt",0,11,11,14,1,5,19,24,19.1446920600767,24.287648035725
"EZa_34_2.txt",0,19,13,17,2,2,21.9230769230769,27.6153846153846,23.6027325238864,29.5493615359
"EZa_35_2.txt",0,2,2,8,0,0,6.85714285714286,8.85714285714286,7.2530612244898,9.40238095238095
"EZa_36_2.txt",0,5,8,26,1,2,16.5882352941176,20.3529411764706,17.8266814548389,22.0107611678978
"EZa_37_2.txt",0,11,12,25,2,1,21.2857142857143,26.2142857142857,21.2853446157018,25.8508047508048
"EZa_38_2.txt",0,7,7,25,2,4,16.9411764705882,21.3529411764706,17.0343090780807,21.9139228754713
"EZa_39_2.txt",0,4,13,17,0,4,21.9285714285714,28.3571428571429,22.4413963021106,28.9449132216989
"EZa_4_2.txt",0,19,14,40,2,5,15,18.4615384615385,15.5551881554618,18.8936960407754
"EZa_40_2.txt",1,4,7,33,0,1,16.8,20.55,16.5575821731588,20.6659943290284
"EZa_41_2.txt",1,10,27,21,2,0,17.7857142857143,23.9285714285714,17.1901883830455,23.2215011179297
"EZa_42_2.txt",0,7,20,17,1,2,14.7272727272727,20.0909090909091,14.2012691853601,19.8901810310901
"EZa_43_2.txt",0,7,7,11,0,2,19.8333333333333,25.8333333333333,20.5638888888889,26.9027777777778
"EZa_44_2.txt",0,7,6,25,3,2,15.2352941176471,19.1764705882353,15.918338533823,20.0089586835694
"EZa_45_2.txt",0,7,22,31,1,1,13.2352941176471,18.6470588235294,14.063448935724,19.7541365545258
"EZa_46_2.txt",0,7,22,21,2,2,16,20.5333333333333,18.6499393199393,24.8279070929071
"EZa_47_2.txt",0,10,14,19,2,1,16.4615384615385,21,18.7174157039542,23.738093743863
"EZa_48_2.txt",0,10,17,23,2,6,19.1666666666667,26.8333333333333,22.1008357383357,28.9257425444925
"EZa_49_2.txt",0,8,12,21,1,4,16.3333333333333,21.2,15.4474092574093,20.9891153291153
"EZa_5_2.txt",0,13,7,25,0,3,13.2352941176471,16.3529411764706,16.4290018756714,20.2955950719792
"EZa_50_2.txt",0,5,8,17,1,4,16.0909090909091,20.7272727272727,17.0885379771743,21.6155680178407
"EZa_51_2.txt",0,6,3,23,0,8,26.2727272727273,32.5454545454545,25.6984258166076,31.9252361275089
"EZa_52_2.txt",0,10,19,16,2,2,21.6153846153846,26.6923076923077,19.4509960125345,24.0176270310886
"EZa_53_2.txt",0,5,5,15,2,7,16.0909090909091,22.9090909090909,15.9590712317985,22.554538895448
"EZa_55_2.txt",0,0,2,7,0,1,7.8,11.4,8,11.15
"EZa_56_2.txt",1,10,20,16,1,4,20,26.5454545454545,24.6450839564476,32.3647710874984
"EZa_57_2.txt",0,8,12,28,1,6,22.5384615384615,27.7692307692308,21.1812379927765,26.0256023890639
"EZa_58_2.txt",0,9,14,22,5,1,15.125,19.6875,17.4558549089799,22.1088489635365
"EZa_59_2.txt",0,5,23,25,2,0,11.875,14.75,11.1739309542118,14.0187868268328
"EZa_6_2.txt",0,10,10,26,5,2,19.125,24.3125,18.6606463848651,23.9504878801754
"EZa_60_2.txt",0,8,20,19,1,0,13.5625,17.8125,14.629022019647,19.3259324876512
"EZa_61_2.txt",0,12,10,18,3,4,20.3333333333333,25.9166666666667,24.4803751803752,30.9655393217893
"EZa_62_2.txt",0,9,10,21,0,3,17.7142857142857,22.6428571428571,16.994203415632,22.7156189049046
"EZa_63_2.txt",0,3,9,22,3,2,13.5714285714286,17.6428571428571,13.617001847359,18.2022582576154
"EZa_64_2.txt",0,4,11,15,2,2,15.5,20.6666666666667,16.55863997114,21.8830357142857
"EZa_65_2.txt",0,9,18,28,0,3,13.0952380952381,16.4285714285714,12.7710678384551,16.1729068652775
"EZa_66_2.txt",0,10,8,15,4,1,23.1666666666667,30.5,23.3942881192881,29.5151575276575
"EZa_67_2.txt",0,9,21,17,2,4,18.6666666666667,24.1666666666667,20.0447450697451,25.6068813131313
"EZa_68_2.txt",0,10,18,16,2,1,15.5833333333333,22.1666666666667,14.8290464165464,21.0188462000962
"EZa_69_2.txt",2,4,27,19,3,6,16.4736842105263,21.4210526315789,15.6391957801401,20.978320364751
"EZa_7_2.txt",0,6,11,22,2,0,18.125,22,17.7505966255966,22.0008864399489
"EZa_70_2.txt",0,23,12,30,2,2,17.0952380952381,21.6190476190476,16.3099070012825,20.3337829289897
"EZa_71_2.txt",0,2,5,16,1,4,16.9,22.8,18.5180952380952,24.2515873015873
"EZa_72_2.txt",0,6,30,15,5,1,21.5,27.5833333333333,26.501908970659,32.9677068302068
"EZa_73_2.txt",0,8,9,22,0,2,13,17.4705882352941,12.0145026254023,16.17454625824
"EZa_74_2.txt",0,11,7,24,1,5,16.4,22.5333333333333,17.2475885225885,22.9401816701817
"EZa_75_2.txt",0,7,10,27,2,1,10.125,13.875,10.416931590351,13.5857189524694
"EZa_76_2.txt",4,10,7,18,2,1,17.8333333333333,22.9166666666667,19.1580627705628,24.8491372053872
"EZa_77_2.txt",0,6,14,26,1,1,10.9473684210526,15,12.0499146735256,15.9526203595619
"EZa_78_2.txt",0,8,15,23,3,1,16,21.4705882352941,16.180495230452,21.5348099180712
"EZa_79_2.txt",0,4,19,15,1,2,15.6153846153846,20.5384615384615,15.7135612250997,20.6948263275186
"EZa_8_2.txt",0,4,14,19,2,0,14.1666666666667,18.4166666666667,15.4026665464165,19.083673039923
"EZa_80_2.txt",0,3,4,6,0,4,20,26.25,17.1041666666667,21.6458333333333
"EZa_81_2.txt",0,1,12,9,0,2,16.6666666666667,23.3333333333333,20.0111111111111,26.4138888888889
"EZa_82_2.txt",0,7,8,21,0,4,20.2142857142857,25,22.7086490890062,28.4749532213818
"EZa_83_2.txt",0,3,17,15,1,4,18.3636363636364,25.1818181818182,17.2690279417552,23.2682474091565
"EZa_84_2.txt",0,9,23,14,4,1,20.5454545454545,27.1818181818182,20.0705070182343,27.6309556605011
"EZa_85_2.txt",0,9,9,10,0,3,17.125,21.125,15.8391369047619,19.5311011904762
"EZa_86_2.txt",0,5,8,15,2,2,15.1111111111111,21.2222222222222,17.1797619047619,23.3451940035273
"EZa_87_2.txt",0,7,9,15,1,5,20.25,24.8333333333333,21.117294973545,26.5041997354497
"EZa_89_2.txt",0,5,8,18,1,2,13,16.9411764705882,12.9506692125637,17.4135773828248
"EZa_9_2.txt",6,9,13,16,0,2,15.9333333333333,21.2666666666667,15.2869978169978,19.7799543049543
"EZa_90_2.txt",0,7,24,26,3,1,12.3,16.8,13.6801568815172,18.1805489730857
"EZa_91_2.txt",0,2,19,22,1,3,11.625,17.75,11.9673890345765,17.9251870525308
"EZa_92_2.txt",0,5,14,13,2,4,15.1666666666667,22,15.2520893458393,21.7161135161135
"EZa_93_2.txt",0,9,11,15,2,6,15.5714285714286,19.5714285714286,16.3838841713842,20.7917164185021
"EZa_94_2.txt",0,5,6,14,5,2,12,15.8,13.0534506234506,17.4400401450401
"EZa_95_2.txt",0,5,15,16,1,2,21.125,26.375,19.4311011904762,24.9138392857143
"EZa_96_2.txt",0,5,11,29,0,2,13.6666666666667,17.3888888888889,12.8341389683301,16.4701934548748
"EZa_97_2.txt",0,4,10,14,2,4,20.5714285714286,27.2857142857143,23.9442176870748,31.7445578231293
"IBy_1_2.txt",0,6,20,21,2,4,16.75,21.3125,17.916219284188,22.6800754800755
"IBy_2_2.txt",0,4,14,12,1,0,16.875,22,16.2885416666667,20.8315476190476
"KKo_1_2.txt",0,6,20,14,1,1,15.6666666666667,21.6666666666667,16.4316257816258,22.6563552188552
"KKo_10_2.txt",1,8,16,20,3,4,19.3333333333333,24.3333333333333,19.3939273689274,25.226933020683
"KKo_11_2.txt",7,7,10,22,2,4,14.2,18.3333333333333,13.9040968290968,18.2331057831058
"KKo_12_2.txt",1,5,11,13,0,7,27.875,35.875,28.0721726190476,37.6324404761905
"KKo_13_2.txt",3,7,5,17,1,2,23.1428571428571,29.7142857142857,21.9850340136054,28.5928571428571
"KKo_14_2.txt",0,3,10,16,0,1,16.3636363636364,21.5454545454545,17.3215171192444,22.654476584022
"KKo_15_2.txt",5,10,15,20,2,3,12.1111111111111,15.7777777777778,12.885170308087,16.5445614026496
"KKo_16_2.txt",0,6,9,25,1,3,11.6111111111111,15.3888888888889,10.2704865985503,13.9712255427942
"KKo_17_2.txt",3,3,4,17,1,2,14.2222222222222,19.3333333333333,15.3519841269841,20.5823633156967
"KKo_18_2.txt",0,2,3,4,0,0,20.5,32,22.5,33.75
"KKo_19_2.txt",0,6,8,11,2,2,17.3333333333333,23.8888888888889,20.9977954144621,27.5221781305115
"KKo_2_2.txt",2,11,19,15,1,4,20.5454545454545,27.8181818181818,24.0453594385413,31.5413780663781
"KKo_20_2.txt",1,3,4,13,0,6,14.2222222222222,20.8888888888889,15.0005731922399,21.603835978836
"KKo_21_2.txt",1,18,11,19,0,4,19.3076923076923,24.7692307692308,18.4928343024497,22.8669215399985
"KKo_22_2.txt",2,1,7,13,2,3,13.875,17.5,14.4236607142857,18.7915178571429
"KKo_23_2.txt",3,7,16,15,1,2,20.5454545454545,26.3636363636364,20.5592352092352,26.5447822379641
"KKo_24_2.txt",0,12,11,9,0,8,28,36.1,26.5209920634921,35.3555158730159
"KKo_25_2.txt",0,4,23,25,1,1,18.7142857142857,22.6428571428571,17.9647988915846,22.5606221159793
"KKo_3_2.txt",0,5,20,17,1,3,19.5384615384615,25.0769230769231,19.452030661646,25.2068694126386
"KKo_4_2.txt",2,5,20,19,1,2,18.1818181818182,25.2727272727273,17.7528794437885,24.8097271415453
"KKo_5_2.txt",2,5,12,19,1,3,19.6153846153846,24,19.206821810668,23.5625191048268
"KKo_6_2.txt",0,4,14,24,0,3,12.1,15.05,12.8183273166032,16.4262703863904
"KKo_7_2.txt",4,6,25,22,3,5,14.2941176470588,19.1176470588235,14.0950991722618,20.0196151407224
"KKo_8_2.txt",1,3,12,29,1,1,17.2,20.7333333333333,17.4323267473267,20.9707098457098
"KKo_9_2.txt",1,9,18,16,2,2,16.6470588235294,21.1176470588235,16.9667532678778,22.3124445671591
"LPo_1_2.txt",0,20,27,22,0,1,17.7333333333333,23.6666666666667,20.9830582380582,26.8607714507715
"LPo_10_2.txt",1,9,14,14,0,2,20,26.4545454545455,20.4687524596616,26.838049324413
"LPo_11_2.txt",2,12,24,26,0,3,18.125,24.25,17.4210659132534,23.7921736249861
"LPo_12_2.txt",3,7,21,31,3,3,17.4,22.45,17.3498709840641,21.757260271763
"LPo_13_2.txt",2,8,14,25,1,3,19.6923076923077,26.5384615384615,19.2256939641555,25.8003357753358
"LPo_14_2.txt",2,12,13,26,0,1,14.4375,17.75,20.4127022283272,24.1519619269619
"LPo_15_2.txt",5,13,28,30,0,4,20.9333333333333,27.5333333333333,21.5859427609428,28.4882014282014
"LPo_16_2.txt",1,14,13,21,4,1,24.8571428571429,30.3571428571429,26.515632185275,32.4996338978482
"LPo_17_2.txt",0,9,7,15,0,2,24.2222222222222,30.8888888888889,24.5360670194004,31.8846560846561
"LPo_18_2.txt",0,9,10,20,2,8,21.8461538461538,27.5384615384615,22.4767704517705,28.2263313609467
"LPo_19_2.txt",1,8,14,14,1,2,28.375,34,27.8046130952381,33.300744047619
"LPo_2_2.txt",0,6,12,27,0,0,15.6,20.5333333333333,16.9517802567803,22.0848475598476
"LPo_20_2.txt",2,7,9,15,1,1,16.1111111111111,22,18.205114638448,23.7081569664903
"LPo_21_2.txt",0,6,18,15,3,2,14.5625,19.6875,14.5002008408258,19.2271884365634
"LPo_3_2.txt",0,8,15,14,1,4,19.2727272727273,25.2727272727273,21.0503968253968,27.9118621277712
"LPo_4_2.txt",0,18,15,16,3,3,16.9166666666667,24.75,17.6895111832612,24.5106060606061
"LPo_5_2.txt",0,13,16,19,2,4,18.7272727272727,25.0909090909091,19.1435720844812,25.8419782237964
"LPo_6_2.txt",0,11,11,22,1,0,12.1578947368421,15.6842105263158,11.9533971670337,15.3786471680149
"LPo_7_2.txt",0,11,20,21,0,2,15.25,19.5,15.5637127629315,20.2028346653347
"LPo_8_2.txt",6,9,14,15,2,3,16.2857142857143,20.5,17.0258812615955,22.3672272172272
"LPo_9_2.txt",0,17,19,18,0,0,18.0769230769231,24.2307692307692,19.4880709034555,25.9261627261627
"MBi_1_2.txt",0,15,19,16,0,2,16.4666666666667,21.8666666666667,18.3529004329004,24.3662737262737
"MBi_10_2.txt",0,2,7,6,0,2,18.6,22.2,18.5533333333333,22.3433333333333
"MBi_11_2.txt",0,16,23,29,1,0,20.2666666666667,26.4666666666667,19.7608720908721,25.9715053465053
"MBi_12_2.txt",0,6,21,16,0,4,15.5714285714286,21.5,19.3771260485546,25.6016275391275
"MBi_13_2.txt",0,6,15,16,0,3,16.5384615384615,22.1538461538462,17.0152484267869,22.6229571710341
"MBi_14_2.txt",0,12,15,18,4,4,19,24.6666666666667,19.6717772967773,26.4355038480038
"MBi_15_2.txt",0,9,15,22,4,2,23.6363636363636,29.3636363636364,23.4889675980585,29.5124294897022
"MBi_16_2.txt",3,17,28,18,0,1,15.6,21.0666666666667,15.9655875605876,21.4714354164354
"MBi_17_2.txt",0,12,12,23,0,0,19.8571428571429,24.1428571428571,18.9052007516293,23.6564459350174
"MBi_18_2.txt",0,14,19,23,2,2,15.2,19.9333333333333,13.6936570836571,19.1188583638584
"MBi_19_2.txt",0,12,12,24,2,6,19.6363636363636,24.7272727272727,19.1156368883642,24.9786599763872
"MBi_2_2.txt",0,13,29,20,3,2,27.3333333333333,37.1666666666667,28.5772697210197,37.9520953583454
"MBi_20_2.txt",0,7,11,13,0,0,19.1111111111111,25.3333333333333,20.1322310405644,26.457848324515
"MBi_21_2.txt",1,10,13,22,0,3,14.5,19.8333333333333,15.6050835738336,21.4500962000962
"MBi_22_2.txt",2,9,12,23,0,2,15.3333333333333,20,15.5741517741518,20.5167597217597
"MBi_23_2.txt",0,11,24,15,2,2,21.8333333333333,28.25,21.7241672679173,28.3003487253487
"MBi_24_2.txt",1,14,18,15,4,1,23.0833333333333,30,21.7733796296296,28.7126954064454
"MBi_4_2.txt",0,10,15,22,2,3,24.9230769230769,31.8461538461538,27.6558623000931,35.489625331933
"MBi_5_2.txt",0,10,19,12,0,6,30.25,38.625,30.3184523809524,38.2982142857143
"MBi_6_2.txt",0,9,19,16,0,0,13.8181818181818,18.1818181818182,12.2336022563295,16.6114849796668
"MBi_7_2.txt",5,13,19,17,4,6,25.3636363636364,34.0909090909091,25.4953266430539,34.8879902925357
"MBi_8_2.txt",0,2,4,14,3,2,16.8571428571429,21.5714285714286,17.8901360544218,22.3095238095238
"MBi_9_2.txt",2,11,14,15,2,6,32.875,40.5,28.7910714285714,35.3440476190476
"MGr_1_2.txt",2,8,16,16,1,2,25.4444444444444,34.1111111111111,26.0122134038801,35.4784391534392
"MGr_10_2.txt",1,9,15,30,3,2,22.8666666666667,28.6666666666667,22.9127694527695,29.3473432123432
"MGr_11_2.txt",5,8,17,37,0,8,14.0588235294118,17.5882352941176,13.3865011914545,16.443506530455
"MGr_12_2.txt",1,7,12,16,3,1,19.4166666666667,26.0833333333333,19.607224025974,25.1858315295815
"MGr_13_2.txt",6,17,18,35,1,2,14.8260869565217,19.5652173913043,15.4961057932553,19.8324105662162
"MGr_14_2.txt",1,6,11,37,0,3,11.08,14.72,11.333750490747,14.6147568806659
"MGr_15_2.txt",0,3,10,18,0,2,16.7777777777778,23.6666666666667,17.2665343915344,24.6003086419753
"MGr_16_2.txt",0,8,5,23,0,1,13.9411764705882,17.7058823529412,14.1281265351335,18.1169130369822
"MGr_17_2.txt",0,5,12,28,0,4,12.8636363636364,16.3636363636364,12.0455479973634,15.6104390824487
"MGr_18_2.txt",0,4,10,25,1,0,14.2105263157895,17.5789473684211,16.1448143086342,19.9504260700916
"MGr_19_2.txt",0,6,11,17,2,0,18.6666666666667,23.25,19.2083754208754,24.5835197210197
"MGr_2_2.txt",0,6,15,34,0,4,19,23.3529411764706,18.5515112290631,23.3413602353049
"MGr_20_2.txt",2,4,7,22,0,1,9.42105263157895,11.9473684210526,9.43090760221076,11.7125731685981
"MGr_21_2.txt",2,6,10,19,0,1,11.1875,15.5,12.6676785020535,17.0287537115662
"MGr_22_2.txt",1,9,12,21,0,5,17.5,22.3125,17.3373418248418,22.2091659208847
"MGr_23_2.txt",4,9,8,23,1,2,17.1428571428571,21.2142857142857,18.099506445935,22.4428432678433
"MGr_24_2.txt",8,6,11,24,0,3,14.9285714285714,20.7857142857143,15.8363674024388,20.633626888984
"MGr_25_2.txt",0,13,14,30,2,7,17.8125,23.125,17.1413216991342,22.2848017433955
"MGr_26_2.txt",0,2,6,8,1,2,14.2307692307692,18.6923076923077,14.5295465218542,18.7909628832706
"MGr_27_2.txt",0,6,6,11,1,4,15.2,20.4,16.0256913456913,21.6513347763348
"MGr_28_2.txt",0,7,12,16,1,6,13,19.3571428571429,13.4028209885353,18.9745004995005
"MGr_29_2.txt",0,8,3,21,0,6,14.7333333333333,19.5333333333333,14.7408817108817,19.4006943056943
"MGr_3_2.txt",1,13,28,25,0,1,17.8235294117647,23.4705882352941,19.6182098946805,24.9748495401177
"MGr_30_2.txt",0,7,7,19,0,7,17.3571428571429,21.7142857142857,17.3330084597942,22.4686135293278
"MGr_31_2.txt",0,7,14,22,3,6,15.8235294117647,20.1764705882353,17.3793374781697,22.3972500586687
"MGr_32_2.txt",0,9,17,18,3,0,20.6,26.4,21.9347804047804,27.3890553890554
"MGr_33_2.txt",1,10,10,25,5,4,14.75,19.8125,14.6336385836386,19.6628225940726
"MGr_4_2.txt",8,3,14,27,1,3,13.1578947368421,17.2631578947368,12.4931124281906,16.5621356756419
"MGr_5_2.txt",5,5,11,15,1,2,16.375,21,18.0279567654568,22.849713220807
"MGr_6_2.txt",5,4,10,22,1,2,14.8666666666667,18.7333333333333,14.1115602915603,17.9456558256558
"MGr_7_2.txt",2,7,9,20,0,4,15.8888888888889,20.3333333333333,17.7692737500336,22.5644245097676
"MGr_8_2.txt",6,7,16,20,3,4,17.8,23.7333333333333,18.8471247271247,25.219190994191
"MGr_9_2.txt",5,9,19,19,2,5,21.3846153846154,27.5384615384615,21.2869483081022,27.4547042700889
"MOg_1_2.txt",0,6,9,13,4,3,19.75,24.8333333333333,19.9404280904281,24.8792598605099
"MOg_10_2.txt",0,15,17,18,2,1,19,25.0909090909091,17.5896366260003,23.509632034632
"MOg_11_2.txt",0,8,14,21,0,1,13.5555555555556,17.8333333333333,14.0755025112868,18.4703543279524
"MOg_12_2.txt",0,5,17,22,3,0,16.4615384615385,22.1538461538462,17.4118046483431,23.5812525081756
"MOg_14_2.txt",0,10,13,23,2,1,14.3636363636364,18.2727272727273,13.8679626761424,17.7581872707928
